Date,Year,Month,Day,ABOMEY,ADJOHOUN,ALLADA,BETEROU,BOHICON,BONOU,BOUKOUMBE,COTONOU_AEROPORT,DASSA_ZOUME,DJOUGOU,GOUKA,KOKORO,KOUANDE,PARAKOU_AEROPORT,POBE,PORTO_NOVO,SAVE,TCHAOUROU,TCHETTI,ZAGNANADO
11/11/2006,2006,11,11,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
12/11/2006,2006,11,12,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
13/11/2006,2006,11,13,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
14/11/2006,2006,11,14,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
15/11/2006,2006,11,15,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
16/11/2006,2006,11,16,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
17/11/2006,2006,11,17,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
18/11/2006,2006,11,18,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
19/11/2006,2006,11,19,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
20/11/2006,2006,11,20,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
21/11/2006,2006,11,21,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
22/11/2006,2006,11,22,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
23/11/2006,2006,11,23,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
24/11/2006,2006,11,24,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
25/11/2006,2006,11,25,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
26/11/2006,2006,11,26,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
27/11/2006,2006,11,27,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
28/11/2006,2006,11,28,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
29/11/2006,2006,11,29,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
30/11/2006,2006,11,30,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
01/12/2006,2006,12,1,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
02/12/2006,2006,12,2,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
03/12/2006,2006,12,3,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
04/12/2006,2006,12,4,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
05/12/2006,2006,12,5,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
06/12/2006,2006,12,6,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
07/12/2006,2006,12,7,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
08/12/2006,2006,12,8,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
09/12/2006,2006,12,9,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
10/12/2006,2006,12,10,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
11/12/2006,2006,12,11,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
12/12/2006,2006,12,12,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
13/12/2006,2006,12,13,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
14/12/2006,2006,12,14,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
15/12/2006,2006,12,15,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
16/12/2006,2006,12,16,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
17/12/2006,2006,12,17,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
18/12/2006,2006,12,18,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
19/12/2006,2006,12,19,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
20/12/2006,2006,12,20,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
21/12/2006,2006,12,21,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
22/12/2006,2006,12,22,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
23/12/2006,2006,12,23,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
24/12/2006,2006,12,24,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
25/12/2006,2006,12,25,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
26/12/2006,2006,12,26,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
27/12/2006,2006,12,27,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
28/12/2006,2006,12,28,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
29/12/2006,2006,12,29,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
30/12/2006,2006,12,30,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
31/12/2006,2006,12,31,0,0,,0,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
01/01/2007,2007,1,1,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
02/01/2007,2007,1,2,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
03/01/2007,2007,1,3,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
04/01/2007,2007,1,4,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
05/01/2007,2007,1,5,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
06/01/2007,2007,1,6,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
07/01/2007,2007,1,7,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
08/01/2007,2007,1,8,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
09/01/2007,2007,1,9,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
10/01/2007,2007,1,10,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
11/01/2007,2007,1,11,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
12/01/2007,2007,1,12,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
13/01/2007,2007,1,13,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
14/01/2007,2007,1,14,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
15/01/2007,2007,1,15,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
16/01/2007,2007,1,16,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
17/01/2007,2007,1,17,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
18/01/2007,2007,1,18,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
19/01/2007,2007,1,19,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
20/01/2007,2007,1,20,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
21/01/2007,2007,1,21,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
22/01/2007,2007,1,22,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
23/01/2007,2007,1,23,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
24/01/2007,2007,1,24,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
25/01/2007,2007,1,25,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
26/01/2007,2007,1,26,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
27/01/2007,2007,1,27,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
28/01/2007,2007,1,28,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
29/01/2007,2007,1,29,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
30/01/2007,2007,1,30,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
31/01/2007,2007,1,31,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
01/02/2007,2007,2,1,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
02/02/2007,2007,2,2,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
03/02/2007,2007,2,3,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
04/02/2007,2007,2,4,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
05/02/2007,2007,2,5,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
06/02/2007,2007,2,6,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
07/02/2007,2007,2,7,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
08/02/2007,2007,2,8,0,0,,,11.5,0,,0,,0,0,3.5,0,18.5,0,0,13.3,0,,0
09/02/2007,2007,2,9,0,26.9,,,3.1,13.1,,9.7,,0,0,0,0,0,0.7,3.4,0,0,,0
10/02/2007,2007,2,10,0,0,,,0,0,,0,,0,0,0,0,0,0.7,0,0,0,,0
11/02/2007,2007,2,11,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
12/02/2007,2007,2,12,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
13/02/2007,2007,2,13,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
14/02/2007,2007,2,14,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
15/02/2007,2007,2,15,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
16/02/2007,2007,2,16,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
17/02/2007,2007,2,17,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
18/02/2007,2007,2,18,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
19/02/2007,2007,2,19,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
20/02/2007,2007,2,20,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
21/02/2007,2007,2,21,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
22/02/2007,2007,2,22,0,0,,,0,0,,0,,0,0,0,0,0,2.5,0,0,0,,0
23/02/2007,2007,2,23,0,0,,,0,0,,0.6,,0,0,0,0,0,0,0,0,0,,0
24/02/2007,2007,2,24,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
25/02/2007,2007,2,25,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
26/02/2007,2007,2,26,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
27/02/2007,2007,2,27,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
28/02/2007,2007,2,28,0,0,,,0,0,,0,,0,0,0,0,0,0,0,0,0,,0
01/03/2007,2007,3,1,21.7,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
02/03/2007,2007,3,2,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
03/03/2007,2007,3,3,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
04/03/2007,2007,3,4,0.6,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
05/03/2007,2007,3,5,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
06/03/2007,2007,3,6,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
07/03/2007,2007,3,7,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
08/03/2007,2007,3,8,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
09/03/2007,2007,3,9,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
10/03/2007,2007,3,10,0,0,,0,25.2,0,,0,0,0,,0,0,0,0,0,0,0,,0
11/03/2007,2007,3,11,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
12/03/2007,2007,3,12,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
13/03/2007,2007,3,13,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
14/03/2007,2007,3,14,0,0,,0,0,0,,0,11.6,0,,0,0,0,0,0,0,0,,0
15/03/2007,2007,3,15,0,0,,0,0,0,,0.8,0,0,,38.3,0,0,0.2,0,11.1,0,,0
16/03/2007,2007,3,16,0,0,,0,0,0,,0.5,0,0,,0,0,0,0,0,0,0,,0
17/03/2007,2007,3,17,0,0,,0,0,0,,0,18.6,0,,0,0,0,0,0,0,0,,0
18/03/2007,2007,3,18,10,0,,0,0,0,,0.2,0,0,,0,0,0,0,0,0,0,,0
19/03/2007,2007,3,19,0,4,,0,0,0,,5.1,0,0,,0,0,0,0.1,0,0,0,,0
20/03/2007,2007,3,20,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
21/03/2007,2007,3,21,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0,0,,0
22/03/2007,2007,3,22,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,0.7,0,,0
23/03/2007,2007,3,23,0,0,,0,0,0,,0,0,0,,0,0,0,0,0,5.6,0,,0
24/03/2007,2007,3,24,0,0,,0,0,0,,25,0,0,,0,0,0,0,37.3,0,0,,0
25/03/2007,2007,3,25,0,23.6,,0,0,0,,1.5,0,0,,0,0,0,55.8,6.7,0,0,,0
26/03/2007,2007,3,26,0,0,,0,30.1,0,,51.7,0,0,,0,0,0,0.7,0,6,0,,0
27/03/2007,2007,3,27,0,0,,0,0,0,,0,4.2,0,,0,0,0,0,0,0,0,,0
28/03/2007,2007,3,28,28.7,0,,0,0,0,,0,0,1.6,,9,0,0,0,0,0,0,,0
29/03/2007,2007,3,29,0,0,,2.2,0,0,,0,0,3.9,,0,3.7,1.1,0,0,4.6,0,,12
30/03/2007,2007,3,30,0,0,,0,3.8,14.2,,1.8,0,0,,0,0,0,16.6,0,0,0,,0
31/03/2007,2007,3,31,0,0,,0,0,0,,0,0,15.4,,0,6.4,0,0,0,0,0,,0
01/04/2007,2007,4,1,0,0,,42.8,0,0,,1.1,0,4,0,4.8,0,15.2,29.9,4.1,0,0.2,,0
02/04/2007,2007,4,2,36.8,12.9,,0,0,0,,0,0,0,0,0,0,0,0,0,0,7.6,,0
03/04/2007,2007,4,3,0,0,,0,0,0,,0,23.4,0,0,0,0,0,0,0,0,0,,0
04/04/2007,2007,4,4,0,0,,0,2.1,0,,0.2,40.3,1,0,0,9.5,2.5,11.9,0,28.8,0,,33.5
05/04/2007,2007,4,5,0,9.3,,1.5,0,0,,0,0,12.4,0,24,0,0.4,0.2,0,0,0,,38
06/04/2007,2007,4,6,0,0,,0,10.2,50.1,,0,18.1,0,0,0,0,4.8,68.4,0,34.9,14.5,,0
07/04/2007,2007,4,7,0,50.9,,4.9,6.7,0,,58.1,0,0,0,10.8,7.7,0,0,46.6,4.7,0,,0
08/04/2007,2007,4,8,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
09/04/2007,2007,4,9,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
10/04/2007,2007,4,10,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0.4,0,,0
11/04/2007,2007,4,11,32.4,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
12/04/2007,2007,4,12,6.8,0,,0,0,0,,0,0,5.9,0,0,36,4.5,0,0,0,0,,0
13/04/2007,2007,4,13,0,0,,0,0,0,,0,0,0,0,18.4,0,0,0,0,0,0,,0
14/04/2007,2007,4,14,0,0,,0,0,0,,0,0,5.8,0,0.8,0,0,0,0,0,0,,0
15/04/2007,2007,4,15,0,0,,0,0,0,,0,0,0,0,0,0,6,0,0,0,0,,0
16/04/2007,2007,4,16,0,0,,0,0,0,,0,0,2.9,0,5.9,0,1.4,0,0,0,0,,0
17/04/2007,2007,4,17,0,0,,30,0,0,,0,0,0.7,0,0,6.5,3.8,0.2,0,0,0,,0
18/04/2007,2007,4,18,51.8,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,6.3,,0
19/04/2007,2007,4,19,0,0,,20.5,0,0,,0,0,27.5,0,0,0,11.5,0,0,0,1.3,,0
20/04/2007,2007,4,20,0,0,,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,,0
21/04/2007,2007,4,21,10.5,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
22/04/2007,2007,4,22,0,0,,5,4.6,0,,0,7,28,6.4,40.5,12.1,24.8,1.9,0,27.8,0.3,,0
23/04/2007,2007,4,23,0,0,,0,0,0,,0,15.5,0,0,1,0,0,0,0,0,4.8,,0
24/04/2007,2007,4,24,6,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
25/04/2007,2007,4,25,0,0,,9.1,9.3,0,,0,0,0,26,8.4,0,36.1,0.5,0,0,0,,0
26/04/2007,2007,4,26,2,0,,0,0,0,,0,11,0,8.1,0,6.9,0,0.4,0,14.6,0,,0
27/04/2007,2007,4,27,0,1.7,,41.5,0,0,,4.6,0,0,17.4,30.1,0.5,0,0.1,0,7.1,32,,65
28/04/2007,2007,4,28,0,0,,8.4,9,0,,0,10.5,0,0,1.5,0,0,0.9,0,0.3,0,,0
29/04/2007,2007,4,29,0.5,1.8,,0,8,35.1,,9.1,0,0,0,0,0,0,0.1,6.9,0,2.2,,0
30/04/2007,2007,4,30,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0.2,0,,0
01/05/2007,2007,5,1,0,3.7,,44.8,52.6,0,,6.5,0,46.3,1.6,5.7,56.7,76,14.6,1.3,27.9,0,,32
02/05/2007,2007,5,2,0,0,,0,21.5,0,,0,19.4,0,0,0,0,0,0,0,0,14.3,,0
03/05/2007,2007,5,3,0,1.4,,0,0,0,,0,20,12.8,21.7,34.6,0,0,13.8,0,35.3,5.7,,0
04/05/2007,2007,5,4,0,0,,0,0,0,,0,0,0,0,4.9,0,0.1,1.3,0,8.5,12.7,,0
05/05/2007,2007,5,5,0,0,,0,0.2,0,,8.2,0,14,7.3,0,0,10.7,11.6,4.4,0,0,,14.5
06/05/2007,2007,5,6,0,0,,0,0,10.2,,0,0,0,17,0,43,0,0,0,0,6.9,,0
07/05/2007,2007,5,7,0,0,,1.8,0,0,,0,0,0,0,0,0,0.3,0,0,6.5,6.6,,0
08/05/2007,2007,5,8,9.4,4.6,,0,0,0,,12.6,20.1,0,6.4,0,0,0,0,6.6,5,0,,0
09/05/2007,2007,5,9,2.5,0,,0,0,0,,0,4.6,0,0,21,0,0,0.6,0,0,0,,0
10/05/2007,2007,5,10,0,4.5,,0,4.4,0,,0,0,0,0,1.5,0,0,0.3,34.5,20.4,0,,47
11/05/2007,2007,5,11,0,15.6,,0,0,36.8,,9.4,0,0,0,6.4,0,0,10.5,0,7,0,,0
12/05/2007,2007,5,12,3.4,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
13/05/2007,2007,5,13,0,13.3,,11.6,31,0,,9.8,17.1,23.3,0,46.3,24.3,15.4,11.2,0,6.7,0,,42.5
14/05/2007,2007,5,14,0,0,,0,0,0,,0.3,0,0,3.2,0,0,0,0,0,0.9,34.3,,0
15/05/2007,2007,5,15,28.5,11.8,,0,0,0,,4.4,10.3,0,0,16,0,0,4.1,54.8,13.3,0,,0
16/05/2007,2007,5,16,0,0,,0,0,0,,0.3,0,0,0,0,0,0,0,0,9.2,0,,0
17/05/2007,2007,5,17,0,0,,0,0,0,,0,0,0,0,0,0,0,0.8,0,0,0,,0
18/05/2007,2007,5,18,0,0,,0,0,0,,0,0,2.1,0,0,22.4,26.7,11.7,0,0,0,,0
19/05/2007,2007,5,19,0,0,,8.7,0,0,,0,0,0,0,0,0,0,0,0,0.1,6.8,,0
20/05/2007,2007,5,20,0,43.9,,42.4,41.9,0,,49.9,0,6.3,0,27.2,0,33.5,19.2,42.5,69.9,0,,0
21/05/2007,2007,5,21,0,0,,5.6,0,34.3,,4.1,3.7,0,0,0,0,4.3,0,0,1.2,30.4,,0
22/05/2007,2007,5,22,0,5.4,,0,0,0,,0.1,20,20.8,25,0,12.7,0,0,0,0,0,,0
23/05/2007,2007,5,23,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
24/05/2007,2007,5,24,65.1,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
25/05/2007,2007,5,25,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
26/05/2007,2007,5,26,4.4,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,20
27/05/2007,2007,5,27,0,16.7,,2.7,0.1,0,,4.1,0,6,6,9.9,14.1,6,30.1,34.7,10.8,29.9,,0
28/05/2007,2007,5,28,0,0,,0,0,0,,0,10,0,0,0,0,0,0,0,0,0,,0
29/05/2007,2007,5,29,1.1,0,,0,10.2,0,,46,16.6,9.6,6,10,16.7,40,7.2,0,1,0,,84.5
30/05/2007,2007,5,30,0,2.3,,30.7,0,0,,0.4,0,0,0,0,0,0.1,0,0,0.6,5.3,,0
31/05/2007,2007,5,31,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
01/06/2007,2007,6,1,3.4,0,,0,0,0,,47.2,56.1,32.6,0,8.8,19.2,39.4,41.2,123.1,76.5,0,,0
02/06/2007,2007,6,2,0,57.7,,34.6,9,0,,27.6,0,0,33,50,0,1.7,8.5,34.5,0,42.1,,0
03/06/2007,2007,6,3,0,0,,0,1.5,18.4,,16.1,0,0,0,0,0,0,4.4,0,0,0,,0
04/06/2007,2007,6,4,0,18.3,,7.4,1.5,0,,0.1,0,0,2.4,0,0,17,0,0,3,80.2,,0
05/06/2007,2007,6,5,0.3,0,,0,16.5,32.5,,3.1,45.9,1.1,2.5,28.4,0,0,9.8,0,3.7,16.8,,1.5
06/06/2007,2007,6,6,0,39.3,,1.9,10.9,15.3,,42.4,0,0,23.5,30,48.2,0,7.2,110,0,25.4,,2
07/06/2007,2007,6,7,0,26.7,,0,0,0,,54.3,4.4,1.2,0,0,11,0.7,8.6,39.7,22.3,0,,4
08/06/2007,2007,6,8,0,0,,0,0,0,,0,0,2.4,0,0,0,0,0,0,0,0,,0
09/06/2007,2007,6,9,0,0,,0,0,0,,0,25,0,3.4,0,9.7,0,0,0,7.9,0,,0
10/06/2007,2007,6,10,0,26,,0,2.2,0,,39.8,0,0,0,15.4,0,0,14.7,16.2,15.8,0,,0
11/06/2007,2007,6,11,35,0,,0,0,0,,1.3,0,0,4.8,7.5,0,0,7.5,0,8.8,0,,2.5
12/06/2007,2007,6,12,0,0,,0,8.1,0,,0.5,26.1,0,0,0,0,0,2.3,0,15.5,1.1,,3.5
13/06/2007,2007,6,13,4,31.6,,0,7.5,0,,75.4,0,0,0,16,0,2,3.3,36.2,0,0,,0
14/06/2007,2007,6,14,0,0,,0,0,0,,0.6,0,0,0,0,0,0,0,0,0,0,,0
15/06/2007,2007,6,15,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,7.5,0,,0
16/06/2007,2007,6,16,0,0,,0,0,0,,1.5,0,46.9,0,0,17.7,0,0,0,0,0,,0
17/06/2007,2007,6,17,0,0,,0,0,0,,6.6,0,0,0,0,0,0,0,0,0,0,,0
18/06/2007,2007,6,18,5.3,0,,0,0,0,,0,0,0,0,0,0,0,0.1,0,0,0,,0
19/06/2007,2007,6,19,0,0,,0,0,0,,0,0,0,0,6,9.1,0,1.2,0,15.8,0,,1.5
20/06/2007,2007,6,20,0,34.3,,0,48.2,48.2,,28.3,25.6,0,0,10,0,19.7,15.9,46.8,0,21.2,,0
21/06/2007,2007,6,21,13.2,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0
22/06/2007,2007,6,22,4.9,0,,0,0,0,,0,2.6,0,0,0,0,0,0,0,0,0,,0
23/06/2007,2007,6,23,10.5,2.4,,7.8,0,0,,0.2,0,0,0,0,0,19.2,15.1,0,0,0,,0
24/06/2007,2007,6,24,5.7,11.3,,2,0,0,,24.7,0,5.2,0,0,0,0.7,0.4,0,0,0,,0
25/06/2007,2007,6,25,0,0,,0,0,38.2,,1.5,0,0,0,0,0,0,0,0,1.6,15.6,,0
26/06/2007,2007,6,26,0,4.6,,0,0,0,,0.4,0,0,0,0,0,0,0,40.2,0,0,,0
27/06/2007,2007,6,27,0,30.4,,63.5,0,0,,7.2,26.2,0,5,30.7,24.2,68.3,0.3,0,28.8,0,,5
28/06/2007,2007,6,28,4.8,12.4,,0,3.8,0,,95.3,0,18.5,20.1,0,1.1,0.7,0.9,0,4.7,51.2,,0
29/06/2007,2007,6,29,1.1,25.8,,0,0,0,,5,0,0,2,0,0,0,1.5,6.6,0,0,,8.5
30/06/2007,2007,6,30,4.7,0,,0,0,0,,0,0,10.3,0,0,2.6,0,0.2,0,2.2,5.7,,0
01/07/2007,2007,7,1,0,0,,2.5,0.8,14.2,,0,6,0,6,0,36.4,1.1,1.7,0,0,,,1.5
02/07/2007,2007,7,2,0,0,,0,0.8,0,,8.4,3.8,5.3,3.3,0,0,0.2,0,0,0.2,,,0
03/07/2007,2007,7,3,1.3,0,,0,0,0,,0,6.9,9.8,23.5,0,6,0,0,0,0,,,0
04/07/2007,2007,7,4,0,2.8,,0,7.8,0,,45.5,11.7,0,0,6.9,0,6.2,4,0,0.1,,,25.5
05/07/2007,2007,7,5,0,0,,0,0,0,,1.2,0,0,0,0,0,0,2,0,0,,,0
06/07/2007,2007,7,6,0,15.1,,0,7.8,0,,0.4,0,0,0,0,0,0,2.3,0,0.5,,,0
07/07/2007,2007,7,7,21.5,57.6,,0,0,0,,0.4,0,0,0,0,0,0,0,0,0,,,0
08/07/2007,2007,7,8,0,0,,0,0,0,,0,0,0,0,0,0,0,0.3,3.1,0,,,0
09/07/2007,2007,7,9,0.6,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,0
10/07/2007,2007,7,10,0,0,,0,0,21.4,,0,0,0,0,0,0,0,0,0,0,,,0
11/07/2007,2007,7,11,0,0,,0,0,0,,0,0,8.7,0,0,0,0,0,7.9,0,,,0
12/07/2007,2007,7,12,8.3,0,,0,0,0,,0,0,0,0,0,0,0.4,0,0,0,,,0
13/07/2007,2007,7,13,0,0,,0,0,0,,0,0,0.8,0,0,0,2.6,0,0,0,,,4
14/07/2007,2007,7,14,20,0,,1.6,0,0,,0,0,1.4,0,0,4,8.7,0.6,5.4,0,,,0
15/07/2007,2007,7,15,13.5,0,,0,4.4,0,,0,5.8,0.1,0,9.3,32.3,0.3,3.2,0,41.4,,,1.5
16/07/2007,2007,7,16,34.3,68.1,,0,27.2,0,,0.1,7.9,5,25.2,6.5,10.3,0.1,14.2,0,10.2,,,23
